iteration,fitness
692,392.356201171875
693,392.356201171875
694,392.356201171875
695,392.356201171875
696,392.356201171875
697,392.356201171875
698,392.356201171875
699,392.356201171875
700,392.356201171875
701,392.356201171875
702,392.356201171875
703,392.356201171875
704,392.356201171875
705,392.356201171875
706,392.356201171875
707,392.356201171875
708,392.356201171875
709,392.356201171875
710,392.356201171875
711,392.356201171875
712,392.356201171875
713,392.356201171875
714,392.356201171875
715,392.356201171875
716,392.356201171875
717,392.356201171875
718,392.356201171875
719,392.356201171875
720,392.356201171875
721,392.356201171875
722,392.356201171875
723,392.356201171875
724,392.356201171875
725,392.356201171875
726,392.356201171875
727,392.356201171875
728,392.356201171875
729,392.356201171875
730,392.356201171875
731,392.356201171875
732,392.356201171875
733,392.356201171875
734,392.356201171875
735,392.356201171875
736,392.356201171875
737,392.356201171875
738,392.356201171875
739,392.356201171875
740,392.356201171875
741,392.356201171875
742,392.356201171875
743,392.356201171875
744,392.356201171875
745,392.356201171875
746,392.356201171875
747,392.356201171875
748,392.356201171875
749,392.356201171875
750,392.356201171875
751,392.356201171875
752,392.356201171875
753,392.356201171875
754,392.356201171875
755,392.356201171875
756,392.356201171875
757,392.356201171875
758,392.356201171875
759,392.356201171875
760,392.356201171875
761,392.356201171875
762,392.356201171875
763,392.356201171875
764,392.356201171875
765,392.356201171875
766,392.356201171875
767,392.356201171875
768,392.356201171875
769,392.356201171875
770,392.356201171875
771,392.356201171875
772,392.356201171875
773,392.356201171875
774,392.356201171875
775,392.356201171875
776,392.356201171875
777,392.356201171875
778,392.356201171875
779,392.356201171875
780,392.356201171875
781,392.356201171875
782,392.356201171875
783,392.356201171875
784,392.356201171875
785,392.356201171875
786,392.356201171875
787,392.356201171875
788,392.356201171875
789,392.356201171875
790,392.356201171875
791,392.356201171875
792,392.356201171875
793,392.356201171875
794,392.356201171875
795,392.356201171875
796,392.356201171875
797,392.356201171875
798,392.356201171875
799,392.356201171875
800,392.356201171875
801,392.356201171875
802,392.356201171875
803,392.356201171875
804,392.356201171875
805,392.356201171875
806,392.356201171875
807,392.356201171875
808,392.356201171875
809,392.356201171875
810,392.356201171875
811,392.356201171875
812,392.356201171875
813,392.356201171875
814,392.356201171875
815,392.356201171875
816,392.356201171875
817,392.356201171875
818,392.356201171875
819,392.356201171875
820,392.356201171875
821,392.356201171875
822,392.356201171875
823,392.356201171875
824,392.356201171875
825,392.356201171875
826,392.356201171875
827,392.356201171875
828,392.356201171875
829,392.356201171875
830,392.356201171875
831,392.356201171875
832,392.356201171875
833,392.356201171875
834,392.356201171875
835,392.356201171875
836,392.356201171875
837,392.356201171875
838,392.356201171875
839,392.356201171875
840,392.356201171875
841,392.356201171875
842,392.356201171875
843,392.356201171875
844,392.356201171875
845,392.356201171875
846,392.356201171875
847,392.356201171875
848,392.356201171875
849,392.356201171875
850,392.356201171875
851,392.356201171875
852,392.356201171875
853,392.356201171875
854,392.356201171875
855,392.356201171875
856,392.356201171875
857,392.356201171875
858,392.356201171875
859,392.356201171875
860,392.356201171875
861,392.356201171875
862,392.356201171875
863,392.356201171875
864,392.356201171875
865,392.356201171875
866,392.356201171875
867,392.356201171875
868,392.356201171875
869,392.356201171875
870,392.356201171875
871,392.356201171875
872,392.356201171875
873,392.356201171875
874,392.356201171875
875,392.356201171875
876,392.356201171875
877,392.356201171875
878,392.356201171875
879,392.356201171875
880,392.356201171875
881,392.356201171875
882,392.356201171875
883,392.356201171875
884,392.356201171875
885,392.356201171875
886,392.356201171875
887,392.356201171875
888,392.356201171875
889,392.356201171875
890,392.356201171875
891,392.356201171875
892,392.356201171875
893,392.356201171875
894,392.356201171875
895,392.356201171875
896,392.356201171875
897,392.356201171875
898,392.356201171875
899,392.356201171875
900,392.356201171875
901,392.356201171875
902,392.356201171875
903,392.356201171875
904,392.356201171875
905,392.356201171875
906,392.356201171875
907,392.356201171875
908,392.356201171875
909,392.356201171875
910,392.356201171875
911,392.356201171875
912,392.356201171875
913,392.356201171875
914,392.356201171875
915,392.356201171875
916,392.356201171875
917,392.356201171875
918,392.356201171875
919,392.356201171875
920,392.356201171875
921,392.356201171875
922,392.356201171875
923,392.356201171875
924,392.356201171875
925,392.356201171875
926,392.356201171875
927,392.356201171875
928,392.356201171875
929,392.356201171875
930,392.356201171875
931,392.356201171875
932,392.356201171875
933,392.356201171875
934,392.356201171875
935,392.356201171875
936,392.356201171875
937,392.356201171875
938,392.356201171875
939,392.356201171875
940,392.356201171875
941,392.356201171875
942,392.356201171875
943,392.356201171875
944,392.356201171875
945,392.356201171875
946,392.356201171875
947,392.356201171875
948,392.356201171875
949,392.356201171875
950,392.356201171875
951,392.356201171875
952,392.356201171875
953,392.356201171875
954,392.356201171875
955,392.356201171875
956,392.356201171875
957,392.356201171875
958,392.356201171875
959,392.356201171875
960,392.356201171875
961,392.356201171875
962,392.356201171875
963,392.356201171875
964,392.356201171875
965,392.356201171875
966,392.356201171875
967,392.356201171875
968,392.356201171875
969,392.356201171875
970,392.356201171875
971,392.356201171875
972,392.356201171875
973,392.356201171875
974,392.356201171875
975,392.356201171875
976,392.356201171875
977,392.356201171875
978,392.356201171875
979,392.356201171875
980,392.356201171875
981,392.356201171875
982,392.356201171875
983,392.356201171875
984,392.356201171875
985,392.356201171875
986,392.356201171875
987,392.356201171875
988,392.356201171875
989,392.356201171875
990,392.356201171875
991,392.356201171875
992,392.356201171875
993,392.356201171875
994,392.356201171875
995,392.356201171875
996,392.356201171875
997,392.356201171875
998,392.356201171875
999,392.356201171875
1000,392.356201171875
1001,392.356201171875
1002,392.356201171875
1003,392.356201171875
1004,392.356201171875
1005,392.356201171875
1006,392.356201171875
1007,392.356201171875
1008,392.356201171875
1009,392.356201171875
1010,392.356201171875
1011,392.356201171875
1012,392.356201171875
1013,392.356201171875
1014,392.356201171875
1015,392.356201171875
1016,392.356201171875
1017,392.356201171875
1018,392.356201171875
1019,392.356201171875
1020,392.356201171875
1021,392.356201171875
1022,392.356201171875
1023,392.356201171875
1024,392.356201171875
1025,392.356201171875
1026,392.356201171875
1027,392.356201171875
1028,392.356201171875
1029,392.356201171875
1030,392.356201171875
1031,392.356201171875
1032,392.356201171875
1033,392.356201171875
1034,392.356201171875
1035,392.356201171875
1036,392.356201171875
1037,392.356201171875
1038,392.356201171875
1039,392.356201171875
1040,392.356201171875
1041,392.356201171875
1042,392.356201171875
1043,392.356201171875
1044,392.356201171875
1045,392.356201171875
1046,392.356201171875
1047,392.356201171875
1048,392.356201171875
1049,392.356201171875
1050,392.356201171875
1051,392.356201171875
1052,392.356201171875
1053,392.356201171875
1054,392.356201171875
1055,392.356201171875
1056,392.356201171875
1057,392.356201171875
1058,392.356201171875
1059,392.356201171875
1060,392.356201171875
1061,392.356201171875
1062,392.356201171875
1063,392.356201171875
1064,392.356201171875
1065,392.356201171875
1066,392.356201171875
1067,392.356201171875
1068,392.356201171875
1069,392.356201171875
1070,392.356201171875
1071,392.356201171875
1072,392.356201171875
1073,392.356201171875
1074,392.356201171875
1075,392.356201171875
1076,392.356201171875
1077,392.356201171875
1078,392.356201171875
1079,392.356201171875
1080,392.356201171875
1081,392.356201171875
1082,392.356201171875
1083,392.356201171875
1084,392.356201171875
1085,392.356201171875
1086,392.356201171875
1087,392.356201171875
1088,392.356201171875
1089,392.356201171875
1090,392.356201171875
1091,392.356201171875
1092,392.356201171875
1093,392.356201171875
1094,392.356201171875
1095,392.356201171875
1096,392.356201171875
1097,392.356201171875
1098,392.356201171875
1099,392.356201171875
1100,392.356201171875
1101,392.356201171875
1102,392.356201171875
1103,392.356201171875
1104,392.356201171875
1105,392.356201171875
1106,392.356201171875
1107,392.356201171875
1108,392.356201171875
1109,392.356201171875
1110,392.356201171875
1111,392.356201171875
1112,392.356201171875
1113,392.356201171875
1114,392.356201171875
1115,392.356201171875
1116,392.356201171875
1117,392.356201171875
1118,392.356201171875
1119,392.356201171875
1120,392.356201171875
1121,392.356201171875
1122,392.356201171875
1123,392.356201171875
1124,392.356201171875
1125,392.356201171875
1126,392.356201171875
1127,392.356201171875
1128,392.356201171875
1129,392.356201171875
1130,392.356201171875
1131,392.356201171875
1132,392.356201171875
1133,392.356201171875
1134,392.356201171875
1135,392.356201171875
1136,392.356201171875
1137,392.356201171875
1138,392.356201171875
1139,392.356201171875
1140,392.356201171875
1141,392.356201171875
1142,392.356201171875
1143,392.356201171875
1144,392.356201171875
1145,392.356201171875
1146,392.356201171875
1147,392.356201171875
1148,392.356201171875
1149,392.356201171875
1150,392.356201171875
1151,392.356201171875
1152,392.356201171875
1153,392.356201171875
1154,392.356201171875
1155,392.356201171875
1156,392.356201171875
1157,392.356201171875
1158,392.356201171875
1159,392.356201171875
1160,392.356201171875
1161,392.356201171875
1162,392.356201171875
1163,392.356201171875
1164,392.356201171875
1165,392.356201171875
1166,392.356201171875
1167,392.356201171875
1168,392.356201171875
1169,392.356201171875
1170,392.356201171875
1171,392.356201171875
1172,392.356201171875
1173,392.356201171875
1174,392.356201171875
1175,392.356201171875
1176,392.356201171875
1177,392.356201171875
1178,392.356201171875
1179,392.356201171875
1180,392.356201171875
1181,392.356201171875
1182,392.356201171875
1183,392.356201171875
1184,392.356201171875
1185,392.356201171875
1186,392.356201171875
1187,392.356201171875
1188,392.356201171875
1189,392.356201171875
1190,392.356201171875
1191,392.356201171875
1192,392.356201171875
1193,392.356201171875
1194,392.356201171875
1195,392.356201171875
1196,392.356201171875
1197,392.356201171875
1198,392.356201171875
1199,392.356201171875
1200,392.356201171875
1201,392.356201171875
1202,392.356201171875
1203,392.356201171875
1204,392.356201171875
1205,392.356201171875
1206,392.356201171875
1207,392.356201171875
1208,392.356201171875
1209,392.356201171875
1210,392.356201171875
1211,392.356201171875
1212,392.356201171875
1213,392.356201171875
1214,392.356201171875
1215,392.356201171875
1216,392.356201171875
1217,392.356201171875
1218,392.356201171875
1219,392.356201171875
1220,392.356201171875
1221,392.356201171875
1222,392.356201171875
1223,392.356201171875
1224,392.356201171875
1225,392.356201171875
1226,392.356201171875
1227,392.356201171875
1228,392.356201171875
1229,392.356201171875
1230,392.356201171875
1231,392.356201171875
1232,392.356201171875
1233,392.356201171875
1234,392.356201171875
1235,392.356201171875
1236,392.356201171875
1237,392.356201171875
1238,392.356201171875
1239,392.356201171875
1240,392.356201171875
1241,392.356201171875
1242,392.356201171875
1243,392.356201171875
1244,392.356201171875
1245,392.356201171875
1246,392.356201171875
1247,392.356201171875
1248,392.356201171875
1249,392.356201171875
1250,392.356201171875
1251,392.356201171875
1252,392.356201171875
1253,392.356201171875
1254,392.356201171875
1255,392.356201171875
1256,392.356201171875
1257,392.356201171875
1258,392.356201171875
1259,392.356201171875
1260,392.356201171875
1261,392.356201171875
1262,392.356201171875
1263,392.356201171875
1264,392.356201171875
1265,392.356201171875
1266,392.356201171875
1267,392.356201171875
1268,392.356201171875
1269,392.356201171875
1270,392.356201171875
1271,392.356201171875
1272,392.356201171875
1273,392.356201171875
1274,392.356201171875
1275,392.356201171875
1276,392.356201171875
1277,392.356201171875
1278,392.356201171875
1279,392.356201171875
1280,392.356201171875
1281,392.356201171875
1282,392.356201171875
1283,392.356201171875
1284,392.356201171875
1285,372.16351318359375
1286,372.16351318359375
1287,372.16351318359375
1288,372.16351318359375
1289,372.16351318359375
1290,372.0704040527344
1291,372.0704040527344
1292,372.0704040527344
1293,372.0704040527344
1294,346.6356201171875
1295,341.1676025390625
1296,341.1676025390625
1297,341.1676025390625
1298,341.1676025390625
1299,341.1676025390625
1300,341.1676025390625
1301,341.1676025390625
1302,341.1676025390625
1303,341.1676025390625
1304,341.1676025390625
1305,341.1676025390625
1306,341.1676025390625
1307,341.1676025390625
1308,340.45159912109375
1309,339.0157470703125
1310,339.0157470703125
1311,339.0157470703125
1312,339.0157470703125
1313,322.6003723144531
1314,322.6003723144531
1315,322.6003723144531
1316,322.6003723144531
1317,322.6003723144531
1318,322.6003723144531
1319,322.6003723144531
1320,322.6003723144531
1321,308.2147521972656
1322,303.0965576171875
1323,303.0965576171875
1324,303.0965576171875
1325,301.7171325683594
1326,301.7171325683594
1327,301.7171325683594
1328,301.7171325683594
1329,301.7171325683594
1330,301.7171325683594
1331,301.7171325683594
1332,301.7171325683594
1333,301.7171325683594
1334,301.7171325683594
1335,301.7171325683594
1336,301.7171325683594
1337,301.7171325683594
1338,301.7171325683594
1339,301.7171325683594
1340,298.6451110839844
1341,294.08160400390625
1342,278.1003723144531
1343,253.21847534179688
1344,229.49319458007812
1345,228.88453674316406
1346,228.88453674316406
1347,223.9805908203125
1348,223.9805908203125
1349,223.9805908203125
1350,223.9805908203125
1351,223.9805908203125
1352,223.9805908203125
1353,223.9805908203125
1354,223.80532836914062
1355,223.10113525390625
1356,223.10113525390625
1357,223.10113525390625
1358,223.10113525390625
1359,218.57461547851562
1360,218.57461547851562
1361,218.57461547851562
1362,218.57461547851562
1363,218.57461547851562
1364,218.57461547851562
1365,218.57461547851562
1366,218.57461547851562
1367,218.57461547851562
1368,217.91351318359375
1369,217.91351318359375
1370,217.91351318359375
1371,217.91351318359375
1372,217.91351318359375
1373,217.91351318359375
1374,217.91351318359375
1375,217.91351318359375
1376,217.91351318359375
1377,217.91351318359375
1378,217.91351318359375
1379,217.91351318359375
1380,217.91351318359375
1381,217.91351318359375
1382,217.91351318359375
1383,217.91351318359375
1384,217.91351318359375
1385,217.91351318359375
1386,217.91351318359375
1387,217.91351318359375
1388,217.91351318359375
1389,217.91351318359375
1390,217.91351318359375
1391,217.91351318359375
1392,217.91351318359375
1393,217.91351318359375
1394,217.91351318359375
1395,217.91351318359375
1396,217.91351318359375
1397,215.35403442382812
1398,211.77682495117188
1399,211.77682495117188
1400,211.77682495117188
1401,208.75433349609375
1402,208.75433349609375
1403,208.75433349609375
1404,208.75433349609375
1405,208.75433349609375
1406,208.75433349609375
1407,208.75433349609375
1408,208.75433349609375
1409,208.75433349609375
1410,208.75433349609375
1411,208.75433349609375
1412,208.75433349609375
1413,208.75433349609375
1414,208.75433349609375
1415,208.75433349609375
1416,208.75433349609375
1417,208.75433349609375
1418,208.75433349609375
1419,208.75433349609375
1420,208.75433349609375
1421,208.75433349609375
1422,208.75433349609375
1423,208.75433349609375
1424,208.75433349609375
1425,208.75433349609375
1426,208.75433349609375
1427,208.75433349609375
1428,208.75433349609375
1429,208.75433349609375
1430,208.75433349609375
1431,208.75433349609375
1432,208.75433349609375
1433,208.75433349609375
1434,208.75433349609375
1435,208.75433349609375
1436,195.8653564453125
1437,195.50604248046875
1438,195.50604248046875
1439,195.19284057617188
1440,178.3117218017578
1441,176.81259155273438
1442,176.81259155273438
1443,174.30120849609375
1444,173.439208984375
1445,173.439208984375
1446,173.439208984375
1447,173.439208984375
1448,173.439208984375
1449,173.439208984375
1450,173.439208984375
1451,173.439208984375
1452,173.439208984375
1453,173.439208984375
1454,173.439208984375
1455,173.439208984375
1456,173.439208984375
1457,173.439208984375
1458,173.439208984375
1459,173.439208984375
1460,173.439208984375
1461,173.439208984375
1462,173.439208984375
1463,173.439208984375
1464,173.439208984375
1465,173.439208984375
1466,173.439208984375
1467,167.93411254882812
1468,167.93411254882812
1469,167.93411254882812
1470,167.93411254882812
1471,167.93411254882812
1472,167.93411254882812
1473,167.93411254882812
1474,167.93411254882812
1475,167.93411254882812
1476,167.93411254882812
1477,158.65899658203125
1478,158.65899658203125
